Mining,Khai thác,
Energy,Năng lượng,
Utilities,Tiện ích,
Transportation,Vận tải,
Telecommunications,Viễn thông,
Media,Truyền thông,
Finance Industry,Tài chính,
Banking Industry,Ngân hàng,
Insurance Industry,Bảo hiểm,
Real Estate,Bất động sản,
Retail Industry,Bán lẻ,
Wholesale Industry,Bán sỉ,
Food and Beverage,Thực phẩm và đồ uống,
Hospitality,Khách sạn du lịch,
Healthcare Industry,Y tế,
Pharmaceuticals,Dược phẩm,
Technology,Công nghệ,
IT Services,Dịch vụ CNTT,
Education Industry,Giáo dục,
Government Industry,Chính phủ,
Non Profit,Phi lợi nhuận,
NGO,Tổ chức phi chính phủ,
Legal Services,Dịch vụ pháp lý,
Professional Services,Dịch vụ chuyên nghiệp,
Consulting,Tư vấn,
Automotive,Ô tô,
Aerospace,Hàng không vũ trụ,
Defense,Quốc phòng,
Fashion,Thời trang,
Beauty,Làm đẹp,
Sports Industry,Thể thao,
Entertainment,Giải trí,
Gaming,Trò chơi,
Art,Nghệ thuật,
Music,Âm nhạc,
Film,Điện ảnh,
Publishing,Xuất bản,
Marketing Industry,Tiếp thị,
Advertising Industry,Quảng cáo,
Security Policy,Chính sách bảo mật,
Password Policy,Chính sách mật khẩu,
Password Strength,Độ mạnh mật khẩu,
Weak Password,Mật khẩu yếu,
Medium Password,Mật khẩu trung bình,
Strong Password,Mật khẩu mạnh,
Password Complexity,Độ phức tạp mật khẩu,
Minimum Password Length,Độ dài mật khẩu tối thiểu,
Maximum Password Age,Tuổi mật khẩu tối đa,
Password Reset Policy,Chính sách đặt lại mật khẩu,
Password Expiry Warning,Cảnh báo mật khẩu hết hạn,
Password History,Lịch sử mật khẩu,
Cannot Reuse Password,Không thể tái sử dụng mật khẩu,
Password Breach,Lộ mật khẩu,
Password Compromised,Mật khẩu bị xâm phạm,
Single Sign On,Đăng nhập một lần,
SSO,Đăng nhập một lần,
SAML,SAML,
OIDC,OIDC,
OpenID Connect,OpenID Connect,
LDAP,LDAP,
Active Directory,Active Directory,
AD,Active Directory,
Microsoft 365,Microsoft 365,
Google Workspace,Google Workspace,
Okta,Okta,
Auth0,Auth0,
Keycloak,Keycloak,
2FA,Xác thực hai lớp,
MFA,Xác thực đa lớp,
Multi Factor Authentication,Xác thực đa lớp,
Authenticator,Ứng dụng xác thực,
Authenticator App,Ứng dụng xác thực,
Google Authenticator,Google Authenticator,
Microsoft Authenticator,Microsoft Authenticator,
Authy,Authy,
TOTP,Mã thời gian,
Time Based OTP,Mã thời gian,
Hardware Token,Token phần cứng,
USB Key,Khóa USB,
YubiKey,YubiKey,
Security Key,Khóa bảo mật,
FIDO2,FIDO2,
WebAuthn,WebAuthn,
Biometric,Sinh trắc học,
Fingerprint,Vân tay,
Face Recognition,Nhận diện khuôn mặt,
Retina Scan,Quét võng mạc,
Voice Recognition,Nhận diện giọng nói,
Login Attempt,Lần đăng nhập thử,
Failed Login,Đăng nhập thất bại,
Successful Login,Đăng nhập thành công,
Suspicious Activity,Hoạt động đáng ngờ,
Brute Force,Tấn công thử nhiều lần,
Brute Force Protection,Chống tấn công thử nhiều lần,
Rate Limiting,Giới hạn tần suất,
IP Whitelist,Danh sách IP cho phép,
IP Blacklist,Danh sách IP chặn,
IP Block,Chặn IP,
Geo Blocking,Chặn theo địa lý,
VPN Block,Chặn VPN,
TOR Block,Chặn TOR,
Account Lockout,Khóa tài khoản,
Lockout Duration,Thời gian khóa,
Failed Attempts,Số lần thử thất bại,
Max Attempts,Số lần thử tối đa,
Encryption,Mã hóa,
Decryption,Giải mã,
End to End Encryption,Mã hóa đầu cuối,
E2E Encryption,Mã hóa đầu cuối,
AES,AES,
RSA,RSA,
SHA,SHA,
MD5,MD5,
Hash,Băm,
Hashing,Băm,
Salt,Muối,
Symmetric Key,Khóa đối xứng,
Asymmetric Key,Khóa bất đối xứng,
Public Key,Khóa công khai,
Private Key,Khóa riêng,
Key Management,Quản lý khóa,
KMS,Hệ thống quản lý khóa,
Key Rotation,Luân chuyển khóa,
Certificate Authority,Cơ quan chứng thực,
CA,Cơ quan chứng thực,
SSL,SSL,
TLS,TLS,
HTTPS,HTTPS,
SSL Certificate,Chứng chỉ SSL,
Certificate Chain,Chuỗi chứng chỉ,
Self Signed,Tự ký,
Wildcard Certificate,Chứng chỉ wildcard,
EV Certificate,Chứng chỉ xác thực mở rộng,
DV Certificate,Chứng chỉ xác thực tên miền,
OV Certificate,Chứng chỉ xác thực tổ chức,
Compliance Framework,Khung tuân thủ,
Regulatory Compliance,Tuân thủ pháp lý,
Legal Compliance,Tuân thủ pháp luật,
Industry Compliance,Tuân thủ ngành,
SOC1,SOC1,
SOC2,SOC2,
SOC3,SOC3,
ISO 9001,ISO 9001,
ISO 14001,ISO 14001,
ISO 27001,ISO 27001,
ISO 27017,ISO 27017,
ISO 27018,ISO 27018,
ISO 45001,ISO 45001,
GDPR Compliance,Tuân thủ GDPR,
CCPA,Đạo luật bảo vệ quyền riêng tư người tiêu dùng California,
HIPAA,HIPAA,
PCI DSS,PCI DSS,
SOX,Đạo luật Sarbanes Oxley,
Sarbanes Oxley,Đạo luật Sarbanes Oxley,
PIPEDA,PIPEDA,
LGPD,LGPD,
PDPA,Đạo luật bảo vệ dữ liệu cá nhân,
Data Protection Act,Đạo luật bảo vệ dữ liệu,
Risk,Rủi ro,
Risks,Rủi ro,
Risk Management,Quản lý rủi ro,
Risk Register,Sổ đăng ký rủi ro,
Risk Assessment,Đánh giá rủi ro,
Risk Analysis,Phân tích rủi ro,
Risk Mitigation,Giảm thiểu rủi ro,
Risk Appetite,Mức chấp nhận rủi ro,
Risk Tolerance,Dung nạp rủi ro,
Risk Owner,Chủ sở hữu rủi ro,
Risk Category,Danh mục rủi ro,
Risk Priority,Ưu tiên rủi ro,
Risk Impact,Ảnh hưởng rủi ro,
Risk Probability,Xác suất rủi ro,
Risk Likelihood,Khả năng rủi ro,
Risk Matrix,Ma trận rủi ro,
Inherent Risk,Rủi ro vốn có,
Residual Risk,Rủi ro còn lại,
High Risk,Rủi ro cao,
Medium Risk,Rủi ro trung bình,
Low Risk,Rủi ro thấp,
Risk Mitigation Plan,Kế hoạch giảm thiểu rủi ro,
Contingency Plan,Kế hoạch dự phòng,
Business Continuity,Tính liên tục kinh doanh,
BCP,Kế hoạch liên tục kinh doanh,
Disaster Recovery,Khôi phục thảm họa,
DR,Khôi phục thảm họa,
DRP,Kế hoạch khôi phục thảm họa,
RPO,Mục tiêu điểm khôi phục,
Recovery Point Objective,Mục tiêu điểm khôi phục,
RTO,Mục tiêu thời gian khôi phục,
Recovery Time Objective,Mục tiêu thời gian khôi phục,
Incident,Sự cố,
Incidents,Sự cố,
Security Incident,Sự cố bảo mật,
Incident Response,Phản ứng sự cố,
Incident Status,Trạng thái sự cố,
Incident Priority,Ưu tiên sự cố,
Incident Category,Danh mục sự cố,
Incident Impact,Ảnh hưởng sự cố,
Incident Date,Ngày sự cố,
Reported,Đã báo cáo,
Investigating,Đang điều tra,
Mitigated,Đã giảm thiểu,
Resolved Incident,Đã giải quyết,
Post Mortem,Phân tích sau sự cố,
Root Cause Analysis Incident,Phân tích nguyên nhân gốc,
Lessons Learned,Bài học kinh nghiệm,
Action Items,Công việc cần làm,
Follow Up Incident,Theo dõi sự cố,
Audit Trail Detail,Dấu vết kiểm toán,
Audit Log Detail,Nhật ký kiểm toán,
Audit Event,Sự kiện kiểm toán,
Audit Report Detail,Báo cáo kiểm toán,
Internal Audit,Kiểm toán nội bộ,
External Audit,Kiểm toán bên ngoài,
Statutory Audit,Kiểm toán theo luật định,
Financial Audit,Kiểm toán tài chính,
Operational Audit,Kiểm toán vận hành,
IT Audit,Kiểm toán CNTT,
Compliance Audit,Kiểm toán tuân thủ,
Tax Audit Detail,Kiểm toán thuế,
Audit Finding,Phát hiện kiểm toán,
Audit Observation,Nhận xét kiểm toán,
Audit Recommendation,Khuyến nghị kiểm toán,
Audit Scope,Phạm vi kiểm toán,
Audit Plan,Kế hoạch kiểm toán,
Audit Schedule,Lịch kiểm toán,
Auditor Name,Tên kiểm toán viên,
Lead Auditor,Kiểm toán viên trưởng,
Data Classification,Phân loại dữ liệu,
Public Data,Dữ liệu công khai,
Internal Data,Dữ liệu nội bộ,
Confidential Data,Dữ liệu mật,
Restricted Data,Dữ liệu hạn chế,
Sensitive Data,Dữ liệu nhạy cảm,
Data Retention,Lưu giữ dữ liệu,
Data Retention Policy,Chính sách lưu giữ dữ liệu,
Data Archival,Lưu trữ dữ liệu,
Data Purge,Xóa dữ liệu,
Data Anonymization,Ẩn danh dữ liệu,
Data Masking,Che dữ liệu,
Data Tokenization,Mã hóa token dữ liệu,
Data Subject,Chủ thể dữ liệu,
Data Controller,Người kiểm soát dữ liệu,
Data Processor,Người xử lý dữ liệu,
Data Protection Officer,Cán bộ bảo vệ dữ liệu,
Right to Access,Quyền truy cập,
Right to be Forgotten,Quyền được quên,
Right to Portability,Quyền di chuyển dữ liệu,
Right to Rectification,Quyền sửa chữa,
Right to Object,Quyền phản đối,
Consent,Sự đồng ý,
Explicit Consent,Đồng ý rõ ràng,
Implicit Consent,Đồng ý ngầm,
Consent Withdrawal,Rút lại đồng ý,
Cookie Consent,Đồng ý cookie,
Threat,Mối đe dọa,
Vulnerability,Lỗ hổng,
Exploit,Khai thác,
CVE,Lỗ hổng công khai,
Zero Day,Lỗ hổng ngày không,
Patch,Bản vá,
Security Patch,Bản vá bảo mật,
Hotfix,Bản sửa lỗi khẩn,
Malware,Mã độc,
Virus,Virus,
Worm,Sâu,
Trojan,Trojan,
Ransomware,Mã độc tống tiền,
Spyware,Phần mềm gián điệp,
Adware,Phần mềm quảng cáo,
Rootkit,Rootkit,
Phishing,Lừa đảo,
Spear Phishing,Lừa đảo nhắm,
Whaling,Lừa đảo cá mập,
Social Engineering,Kỹ thuật xã hội,
DDoS,Từ chối dịch vụ phân tán,
DoS,Từ chối dịch vụ,
SQL Injection,Tấn công SQL,
XSS,Tấn công XSS,
Cross Site Scripting,Tấn công XSS,
CSRF,Tấn công CSRF,
MITM,Tấn công người đứng giữa,
Man in the Middle,Tấn công người đứng giữa,
Sustainability,Tính bền vững,
Sustainable,Bền vững,
Green Initiative,Sáng kiến xanh,
ESG,Môi trường Xã hội Quản trị,
Environmental,Môi trường,
Environmental Impact,Tác động môi trường,
Environmental Policy,Chính sách môi trường,
Carbon Emission,Phát thải carbon,
Carbon Neutral,Trung hòa carbon,
Net Zero,Không phát thải ròng,
Greenhouse Gas,Khí nhà kính,
GHG,Khí nhà kính,
CO2 Equivalent,Quy đổi CO2,
Scope 1,Phạm vi 1,
Scope 2,Phạm vi 2,
Scope 3,Phạm vi 3,
Renewable Energy,Năng lượng tái tạo,
Solar Energy,Năng lượng mặt trời,
Wind Energy,Năng lượng gió,
Hydroelectric,Thủy điện,
Recycling,Tái chế,
Recyclable,Có thể tái chế,
Biodegradable,Phân hủy sinh học,
Compostable,Có thể làm phân bón,
Zero Waste,Không rác thải,
Circular Economy,Kinh tế tuần hoàn,
Eco Friendly,Thân thiện môi trường,
Green Product,Sản phẩm xanh,
Sustainable Packaging,Bao bì bền vững,
Social,Xã hội,
Social Impact,Tác động xã hội,
Social Responsibility,Trách nhiệm xã hội,
CSR,Trách nhiệm xã hội doanh nghiệp,
Corporate Social Responsibility,Trách nhiệm xã hội doanh nghiệp,
Community Engagement,Tham gia cộng đồng,
Community Development,Phát triển cộng đồng,
Employee Wellness,Sức khỏe nhân viên,
Work Life Balance,Cân bằng công việc cuộc sống,
Diversity,Đa dạng,
Inclusion,Hòa nhập,
DEI,Đa dạng Công bằng Hòa nhập,
Diversity Equity Inclusion,Đa dạng Công bằng Hòa nhập,
Equal Opportunity,Cơ hội bình đẳng,
Fair Trade,Thương mại công bằng,
Ethical Sourcing,Nguồn cung đạo đức,
Labor Rights,Quyền người lao động,
Human Rights,Quyền con người,
Child Labor,Lao động trẻ em,
Forced Labor,Lao động cưỡng bức,
Slavery Free,Không nô lệ,
Governance,Quản trị,
Corporate Governance,Quản trị doanh nghiệp,
Board Governance,Quản trị hội đồng,
Stakeholder Engagement,Tham gia bên liên quan,
Transparency,Minh bạch,
Accountability,Trách nhiệm giải trình,
Ethics,Đạo đức,
Code of Ethics,Quy tắc đạo đức,
Whistleblower,Người tố giác,
Whistleblower Policy,Chính sách người tố giác,
Anti Corruption,Chống tham nhũng,
Anti Bribery,Chống hối lộ,
Conflict of Interest,Xung đột lợi ích,
Insider Trading,Giao dịch nội gián,
Money Laundering,Rửa tiền,
AML,Chống rửa tiền,
Anti Money Laundering,Chống rửa tiền,
KYC,Xác minh danh tính khách hàng,
Know Your Customer,Xác minh danh tính khách hàng,
KYB,Xác minh danh tính doanh nghiệp,
Know Your Business,Xác minh danh tính doanh nghiệp,
Due Diligence,Thẩm định,
Add New,Thêm mới,
Add New Item,Thêm mới,
Add Another,Thêm nữa,
Add Another Row,Thêm dòng khác,
Add Another Column,Thêm cột khác,
Add Section,Thêm phần,
Remove Section,Xóa phần,
Move Section,Di chuyển phần,
Rename Section,Đổi tên phần,
Not Yet Started,Chưa bắt đầu,
Just Started,Vừa bắt đầu,
Almost Done,Gần xong,
Nearly Finished,Gần hoàn thành,
Last Step,Bước cuối,
First Step,Bước đầu,
Next Step,Bước tiếp theo,
Previous Step,Bước trước,
Current Step,Bước hiện tại,
Step 1,Bước 1,
Step 2,Bước 2,
Step 3,Bước 3,
Step 4,Bước 4,
Step 5,Bước 5,
Final Step,Bước cuối cùng,
Checklist Item,Mục kiểm tra,
Check Item,Mục kiểm tra,
Uncheck Item,Bỏ mục kiểm tra,
Checkbox Checked,Đã chọn,
Checkbox Unchecked,Chưa chọn,
Toggle Check,Bật/tắt kiểm,
Check All,Chọn tất cả,
Uncheck All,Bỏ chọn tất cả,
Loading Data,Đang tải dữ liệu,
Loading Page,Đang tải trang,
Loading Document,Đang tải tài liệu,
Loading Application,Đang tải ứng dụng,
Loading Module,Đang tải module,
Saving Data,Đang lưu dữ liệu,
Saving Document,Đang lưu tài liệu,
Updating Data,Đang cập nhật dữ liệu,
Deleting Data,Đang xóa dữ liệu,
Syncing Data,Đang đồng bộ dữ liệu,
Analyzing,Đang phân tích,
Processing Data,Đang xử lý dữ liệu,
Rendering,Đang hiển thị,
Calculating,Đang tính toán,
Validating,Đang kiểm tra,
Verifying,Đang xác minh,
Authenticating,Đang xác thực,
Authorizing,Đang ủy quyền,
Connecting,Đang kết nối,
Disconnecting,Đang ngắt kết nối,
Waiting,Đang chờ,
Queuing,Đang xếp hàng,
Retrying,Đang thử lại,
Finalized,Đã hoàn tất,
Signed Off,Đã ký duyệt,
Checked Out,Đã checkout,
Checked In,Đã checkin,
In Review,Đang xem xét,
Review Completed,Xem xét hoàn tất,
Awaiting Review,Đang chờ xem xét,
Awaiting Response,Đang chờ phản hồi,
Awaiting Approval,Đang chờ phê duyệt,
Awaiting Payment,Đang chờ thanh toán,
Awaiting Delivery,Đang chờ giao hàng,
Awaiting Shipment,Đang chờ vận chuyển,
Confirm Action,Xác nhận hành động,
Confirm Delete,Xác nhận xóa,
Confirm Submit,Xác nhận gửi,
Confirm Cancel,Xác nhận hủy,
Confirm Update,Xác nhận cập nhật,
This action cannot be undone,Không thể hoàn tác,
Are you absolutely sure,Bạn có hoàn toàn chắc chắn không,
Please type to confirm,Vui lòng nhập để xác nhận,
Type the name to confirm,Nhập tên để xác nhận,
Successfully Created,Đã tạo thành công,
Successfully Updated,Đã cập nhật thành công,
Successfully Deleted,Đã xóa thành công,
Successfully Saved,Đã lưu thành công,
Successfully Submitted,Đã gửi thành công,
Successfully Approved,Đã phê duyệt thành công,
Successfully Rejected,Đã từ chối thành công,
Successfully Sent,Đã gửi thành công,
Successfully Received,Đã nhận thành công,
Successfully Completed,Đã hoàn thành thành công,
Successfully Cancelled,Đã hủy thành công,
Successfully Restored,Đã khôi phục thành công,
Successfully Archived,Đã lưu trữ thành công,
Failed to Create,Tạo thất bại,
Failed to Update,Cập nhật thất bại,
Failed to Delete,Xóa thất bại,
Failed to Save,Lưu thất bại,
Failed to Submit,Gửi thất bại,
Failed to Send,Gửi thất bại,
Failed to Load,Tải thất bại,
Failed to Process,Xử lý thất bại,
Failed to Validate,Kiểm tra thất bại,
Failed to Connect,Kết nối thất bại,
Failed to Authenticate,Xác thực thất bại,
Operation Timeout,Thao tác hết thời gian,
Network Error,Lỗi mạng,
Permission Denied,Từ chối quyền,
Calculator,Máy tính,
Converter,Công cụ chuyển đổi,
Currency Converter,Chuyển đổi tiền tệ,
Unit Converter,Chuyển đổi đơn vị,
Color Picker,Bảng chọn màu,
Date Picker,Bảng chọn ngày,
Time Picker,Bảng chọn giờ,
File Picker,Bảng chọn tệp,
Image Picker,Bảng chọn hình,
Icon Picker,Bảng chọn biểu tượng,
Text Generator,Tạo văn bản,
Number Generator,Tạo số,
UUID Generator,Tạo UUID,
Password Generator,Tạo mật khẩu,
QR Code Generator,Tạo mã QR,
Barcode Generator,Tạo mã vạch,
URL Shortener,Rút gọn URL,
Text Formatter,Định dạng văn bản,
JSON Formatter,Định dạng JSON,
XML Formatter,Định dạng XML,
Markdown Viewer,Trình xem Markdown,
Tab,Tab,
Tabs,Các tab,
Panel,Panel,
Panels,Các panel,
Pane,Ngăn,
Drawer,Ngăn kéo,
Modal,Hộp thoại,
Dialog,Hộp thoại,
Popup,Cửa sổ bật lên,
Popover,Cửa sổ nổi,
Tooltip Text,Văn bản chú giải,
Snackbar,Snackbar,
Toast,Toast,
Splash Screen,Màn hình khởi động,
Loading Screen,Màn hình tải,
Empty State,Trạng thái rỗng,
Error State,Trạng thái lỗi,
Success State,Trạng thái thành công,
Click Here,Nhấp vào đây,
Learn More,Tìm hiểu thêm,
Read More,Đọc thêm,
See Details,Xem chi tiết,
View Details,Xem chi tiết,
View More,Xem thêm,
Show Example,Xem ví dụ,
Try It,Thử ngay,
Try for Free,Dùng thử miễn phí,
Sign Up Now,Đăng ký ngay,
Get Started Now,Bắt đầu ngay,
Download Now,Tải ngay,
Install Now,Cài đặt ngay,
Book Now,Đặt ngay,
Buy Now,Mua ngay,
Order Now,Đặt hàng ngay,
Shop Now,Mua sắm ngay,
Request Demo,Yêu cầu demo,
Request Quote,Yêu cầu báo giá,
